32583;2009; 2;23; 6; 2;23; 6;18;295;12
32583;2009; 2;23; 9; 2;23; 9;21;280; 8
32583;2009; 2;23;12; 2;24;12; 0;340; 5
32583;2009; 2;23;15; 2;24;15; 3;360; 2
32583;2009; 2;23;18; 2;24;18; 6;110; 2
32583;2009; 2;23;21; 2;24;21; 9;140; 2
32583;2009; 2;24; 0; 2;24; 0;12;  0; 0
32583;2009; 2;24; 3; 2;24; 3;15;220; 2
32583;2009; 2;24; 6; 2;24; 6;18;160; 2
32583;2009; 2;24; 9; 2;24; 9;21;115; 2
32583;2009; 2;24;12; 2;25;12; 0;210; 2
32583;2009; 2;24;15; 2;25;15; 3;355; 3
32583;2009; 2;24;18; 2;25;18; 6;  0; 0
32583;2009; 2;24;21; 2;25;21; 9;  0; 0
32583;2009; 2;25; 0; 2;25; 0;12;  0; 0
32583;2009; 2;25; 3; 2;25; 3;15;270; 2
32583;2009; 2;25; 6; 2;25; 6;18;  0; 0
32583;2009; 2;25; 9; 2;25; 9;21;100; 2
32583;2009; 2;25;12; 2;26;12; 0;280; 2
32583;2009; 2;25;15; 2;26;15; 3;250; 2
32583;2009; 2;25;18; 2;26;18; 6; 85; 7
32583;2009; 2;25;21; 2;26;21; 9;100;13
32583;2009; 2;26; 0; 2;26; 0;12;135;10
32583;2009; 2;26; 3; 2;26; 3;15;150; 6
32583;2009; 2;26; 6; 2;26; 6;18;150; 4
32583;2009; 2;26; 9; 2;26; 9;21;285; 7
32583;2009; 2;26;12; 2;27;12; 0;280;12
32583;2009; 2;26;15; 2;27;15; 3;270;15
32583;2009; 2;26;18; 2;27;18; 6;275;13
32583;2009; 2;26;21; 2;27;21; 9;295;11
32583;2009; 2;27; 0; 2;27; 0;12;285;11
32583;2009; 2;27; 3; 2;27; 3;15;270; 7
32583;2009; 2;27; 6; 2;27; 6;18;315; 6
32583;2009; 2;27; 9; 2;27; 9;21;250; 5
32583;2009; 2;27;12; 2;28;12; 0;  0; 0
